0.122074	1.586962	0.610370	5.371257	-0.976592	1.281777	-1.220740	1.342814	-0.061037	-2.746666	3.418073	0.732444	-7.568590	4.943998	0.488296	-1.342814	1.647999	0.427259	-0.427259	3.723258	1.464888	
0.122074	1.586962	0.610370	5.371257	-0.976592	1.281777	-1.220740	1.342814	-0.061037	-2.746666	3.418073	0.732444	-7.568590	4.943998	0.488296	-1.342814	1.647999	0.427259	-0.427259	3.723258	1.464888	
-0.549333	0.854518	0.671407	5.249183	-1.770073	1.342814	-1.464888	0.610370	0.183111	-2.807703	3.112888	0.793481	-7.141331	4.455702	0.000000	-1.709036	0.976592	0.366222	-0.366222	3.051851	1.098666	
-1.159703	0.244148	0.793481	5.127109	-2.319407	1.525925	-1.525925	0.061037	0.366222	-2.929777	2.197333	1.098666	-6.714072	4.028443	-0.244148	-1.953184	0.549333	0.366222	-0.305185	2.563555	0.854518	
-1.159703	0.244148	0.793481	5.127109	-2.319407	1.525925	-1.525925	0.061037	0.366222	-2.929777	2.197333	1.098666	-6.714072	4.028443	-0.244148	-1.953184	0.549333	0.366222	-0.305185	2.563555	0.854518	
-0.671407	0.610370	0.610370	5.127109	-2.014221	1.281777	-1.464888	0.305185	0.122074	-2.990814	2.441481	0.854518	-7.141331	4.150517	-0.061037	-1.831110	0.854518	0.244148	-0.427259	2.929777	0.915555	
-0.671407	0.610370	0.610370	5.127109	-2.014221	1.281777	-1.464888	0.305185	0.122074	-2.990814	2.441481	0.854518	-7.141331	4.150517	-0.061037	-1.831110	0.854518	0.244148	-0.427259	2.929777	0.915555	
-0.549333	0.915555	0.488296	5.188146	-1.770073	1.159703	-1.464888	0.549333	-0.061037	-3.051851	2.685629	0.671407	-7.324442	4.272591	0.061037	-1.770073	1.037629	0.183111	-0.549333	3.173925	1.037629	
-0.671407	0.732444	0.610370	5.127109	-1.892147	1.281777	-1.464888	0.427259	0.122074	-2.990814	2.563555	0.854518	-7.141331	4.272591	0.000000	-1.770073	0.976592	0.244148	-0.488296	2.990814	1.037629	
-0.671407	0.732444	0.610370	5.127109	-1.892147	1.281777	-1.464888	0.427259	0.122074	-2.990814	2.563555	0.854518	-7.141331	4.272591	0.000000	-1.770073	0.976592	0.244148	-0.488296	2.990814	1.037629	
-0.793481	0.366222	0.915555	5.127109	-2.258369	1.586962	-1.403851	0.122074	0.427259	-2.929777	2.197333	1.098666	-6.653035	4.089480	-0.183111	-1.953184	0.549333	0.427259	-0.244148	2.563555	0.854518	
-0.793481	0.366222	0.915555	5.127109	-2.258369	1.586962	-1.403851	0.122074	0.427259	-2.929777	2.197333	1.098666	-6.653035	4.089480	-0.183111	-1.953184	0.549333	0.427259	-0.244148	2.563555	0.854518	
-0.610370	0.122074	0.793481	5.371257	-2.441481	1.586962	-1.098666	-0.061037	0.427259	-2.624592	2.014221	1.098666	-6.591998	4.150517	-0.427259	-1.831110	0.305185	0.305185	-0.183111	2.502518	0.671407	
-0.305185	0.183111	0.671407	5.493331	-2.441481	1.403851	-1.098666	-0.061037	0.244148	-2.563555	2.075258	0.915555	-6.836146	4.150517	-0.488296	-1.709036	0.366222	0.183111	-0.244148	2.624592	0.549333	
-0.366222	0.244148	0.488296	5.432294	-2.380444	1.159703	-1.220740	-0.061037	0.061037	-2.746666	2.136296	0.732444	-6.836146	4.150517	-0.488296	-1.709036	0.427259	0.000000	-0.366222	2.807703	0.488296	
-0.366222	0.244148	0.488296	5.432294	-2.380444	1.159703	-1.220740	-0.061037	0.061037	-2.746666	2.136296	0.732444	-6.836146	4.150517	-0.488296	-1.709036	0.427259	0.000000	-0.366222	2.807703	0.488296	
-0.366222	0.244148	0.488296	5.432294	-2.380444	1.159703	-1.220740	-0.061037	0.061037	-2.746666	2.136296	0.732444	-6.836146	4.150517	-0.488296	-1.709036	0.427259	0.000000	-0.366222	2.807703	0.488296	
-0.915555	0.549333	0.061037	5.188146	-2.136296	0.732444	-1.525925	0.122074	-0.427259	-3.173925	2.319407	0.366222	-7.568590	4.028443	-0.244148	-1.831110	0.854518	-0.305185	-0.732444	3.112888	0.488296	
-0.793481	0.549333	0.061037	5.188146	-2.197333	0.732444	-1.525925	0.061037	-0.366222	-3.173925	2.258369	0.305185	-7.507553	3.906369	-0.244148	-1.892147	0.854518	-0.305185	-0.793481	3.051851	0.427259	
-0.854518	0.427259	0.122074	5.066072	-2.319407	0.793481	-1.647999	0.000000	-0.305185	-3.173925	2.197333	0.488296	-7.446516	3.784295	-0.244148	-2.014221	0.793481	-0.305185	-0.915555	2.929777	0.488296	
-1.159703	0.366222	0.122074	4.943998	-2.380444	0.793481	-1.770073	-0.061037	-0.183111	-3.295999	2.075258	0.488296	-7.324442	3.723258	-0.244148	-2.136296	0.732444	-0.244148	-0.915555	2.807703	0.488296	
-1.464888	0.305185	0.183111	4.821924	-2.380444	0.854518	-1.892147	-0.061037	-0.183111	-3.479110	2.075258	0.549333	-7.263405	3.662221	-0.183111	-2.197333	0.732444	-0.183111	-0.854518	2.746666	0.549333	
-1.464888	0.366222	0.244148	4.882961	-2.319407	0.915555	-1.831110	0.000000	-0.122074	-3.357036	2.197333	0.610370	-7.263405	3.784295	-0.122074	-2.197333	0.793481	-0.122074	-0.793481	2.807703	0.549333	
-1.098666	0.488296	0.305185	5.005035	-2.197333	1.037629	-1.647999	0.183111	-0.061037	-3.173925	2.319407	0.610370	-7.263405	3.967406	-0.061037	-2.014221	0.854518	-0.061037	-0.732444	2.929777	0.671407	
-0.610370	0.610370	0.427259	5.127109	-2.075258	1.037629	-1.464888	0.305185	-0.061037	-3.051851	2.441481	0.610370	-7.263405	4.150517	-0.061037	-1.831110	0.854518	0.000000	-0.610370	3.051851	0.732444	
-0.366222	0.732444	0.427259	5.310220	-1.953184	1.098666	-1.281777	0.427259	-0.061037	-2.807703	2.563555	0.671407	-7.263405	4.333628	-0.061037	-1.709036	0.976592	0.061037	-0.549333	3.173925	0.854518	
-0.366222	0.732444	0.427259	5.310220	-1.953184	1.098666	-1.281777	0.427259	-0.061037	-2.807703	2.563555	0.671407	-7.263405	4.333628	-0.061037	-1.709036	0.976592	0.061037	-0.549333	3.173925	0.854518	
-0.671407	1.159703	0.427259	5.188146	-1.464888	1.159703	-1.464888	0.915555	-0.122074	-2.929777	3.051851	0.671407	-7.446516	4.516739	0.305185	-1.586962	1.464888	0.244148	-0.610370	3.479110	1.220740	
-0.732444	1.464888	0.366222	5.066072	-1.159703	1.037629	-1.586962	1.220740	-0.244148	-3.173925	3.357036	0.549333	-7.629627	4.638813	0.549333	-1.586962	1.770073	0.183111	-0.793481	3.723258	1.342814	
-0.671407	1.709036	0.305185	4.943998	-0.915555	0.854518	-1.709036	1.403851	-0.427259	-3.295999	3.479110	0.488296	-7.873775	4.638813	0.732444	-1.647999	1.953184	0.122074	-0.915555	3.845332	1.464888	
-0.549333	1.770073	0.244148	4.882961	-0.976592	0.732444	-1.831110	1.281777	-0.488296	-3.418073	3.418073	0.427259	-7.934812	4.455702	0.732444	-1.770073	2.014221	-0.061037	-1.037629	3.784295	1.342814	
-0.549333	1.770073	0.244148	4.882961	-0.976592	0.732444	-1.831110	1.281777	-0.488296	-3.418073	3.418073	0.427259	-7.934812	4.455702	0.732444	-1.770073	2.014221	-0.061037	-1.037629	3.784295	1.342814	
-1.464888	1.098666	0.061037	4.638813	-1.709036	0.549333	-2.136296	0.549333	-0.549333	-3.723258	2.685629	0.305185	-7.751701	3.845332	0.305185	-2.136296	1.464888	-0.366222	-1.159703	3.234962	0.793481	
-1.770073	0.488296	-0.061037	4.699850	-2.319407	0.488296	-2.075258	-0.061037	-0.549333	-3.601184	2.136296	0.244148	-7.629627	3.479110	-0.122074	-2.258369	0.915555	-0.549333	-1.159703	2.868740	0.366222	
-1.770073	0.488296	-0.061037	4.699850	-2.319407	0.488296	-2.075258	-0.061037	-0.549333	-3.601184	2.136296	0.244148	-7.629627	3.479110	-0.122074	-2.258369	0.915555	-0.549333	-1.159703	2.868740	0.366222	
-1.159703	-0.549333	-0.305185	5.066072	-3.418073	0.427259	-1.647999	-1.159703	-0.488296	-3.234962	1.037629	0.061037	-7.324442	3.051851	-1.159703	-2.319407	-0.122074	-0.976592	-0.976592	2.258369	-0.488296	
-0.854518	-1.159703	-0.366222	5.249183	-4.028443	0.427259	-1.403851	-1.831110	-0.488296	-2.990814	0.366222	0.061037	-7.019257	2.807703	-1.770073	-2.319407	-0.793481	-1.159703	-0.854518	1.892147	-1.037629	
-0.854518	-1.159703	-0.366222	5.249183	-4.028443	0.427259	-1.403851	-1.831110	-0.488296	-2.990814	0.366222	0.061037	-7.019257	2.807703	-1.770073	-2.319407	-0.793481	-1.159703	-0.854518	1.892147	-1.037629	
-1.281777	-2.014221	-0.488296	5.493331	-4.699850	0.488296	-1.098666	-2.441481	-0.366222	-2.685629	-0.244148	0.061037	-6.714072	2.624592	-2.319407	-2.319407	-1.403851	-1.342814	-0.610370	1.525925	-1.525925	
-1.281777	-2.014221	-0.488296	5.493331	-4.699850	0.488296	-1.098666	-2.441481	-0.366222	-2.685629	-0.244148	0.061037	-6.714072	2.624592	-2.319407	-2.319407	-1.403851	-1.342814	-0.610370	1.525925	-1.525925	
-0.915555	-1.647999	-0.366222	5.554368	-4.333628	0.488296	-1.098666	-2.014221	-0.427259	-2.685629	0.244148	0.061037	-6.836146	2.990814	-2.014221	-2.075258	-1.037629	-1.098666	-0.549333	1.892147	-1.159703	
-0.915555	-1.647999	-0.366222	5.554368	-4.333628	0.488296	-1.098666	-2.014221	-0.427259	-2.685629	0.244148	0.061037	-6.836146	2.990814	-2.014221	-2.075258	-1.037629	-1.098666	-0.549333	1.892147	-1.159703	
-0.610370	-0.427259	-0.244148	5.554368	-3.112888	0.549333	-1.098666	-0.793481	-0.549333	-2.685629	1.464888	0.061037	-7.385479	3.723258	-1.159703	-1.709036	0.061037	-0.732444	-0.549333	2.807703	-0.366222	
